Year,Size,Gender,Education,Age,Service_Length,Monthly_Wage,Annual_Bonus,Employees,Total_Annual_Income
2001,Medium (100-999),Male,12,37,3.5,261500,830300,7760,3968300
2001,Medium (100-999),Male,12,37,7,271900,951700,15990,4214500
2001,Medium (100-999),Male,12,37,12,288400,1033700,28960,4494500
2001,Medium (100-999),Male,12,37,17,296600,1167600,54130,4726800
2001,Medium (100-999),Male,12,37,22,323600,1286800,17930,5170000
2001,Medium (100-999),Male,12,42,0,246300,29500,2140,2985100
2001,Medium (100-999),Male,12,42,1.5,271400,577900,3240,3834700
2001,Medium (100-999),Male,12,42,3.5,271000,780200,4870,4032200
2001,Medium (100-999),Male,12,42,7,286800,972000,11560,4413600
2001,Medium (100-999),Male,12,42,12,305200,1087400,18250,4749800
2001,Medium (100-999),Male,12,42,17,325800,1226200,15040,5135800
2001,Medium (100-999),Male,12,42,22,338800,1341200,35040,5406800
2001,Medium (100-999),Male,12,42,27,358300,1449300,14200,5748900
2001,Medium (100-999),Male,12,47,0,245100,41600,2050,2982800
2001,Medium (100-999),Male,12,47,1.5,274500,578100,3430,3872100
2001,Medium (100-999),Male,12,47,3.5,269400,665500,3820,3898300
2001,Medium (100-999),Male,12,47,7,299800,884800,9140,4482400
2001,Medium (100-999),Male,12,47,12,306700,1073900,14490,4754300
2001,Medium (100-999),Male,12,47,17,337400,1182500,9370,5231300
2001,Medium (100-999),Male,12,47,22,369200,1380700,10610,5811100
2001,Medium (100-999),Male,12,47,27,390000,1568900,40030,6248900
2001,Medium (100-999),Male,12,47,30,404400,1610600,20170,6463400
2001,Medium (100-999),Male,12,52,0,258300,119300,2550,3218900
2001,Medium (100-999),Male,12,52,1.5,287100,795300,5530,4240500
2001,Medium (100-999),Male,12,52,3.5,301700,757600,4440,4378000
2001,Medium (100-999),Male,12,52,7,298000,853800,8430,4429800
2001,Medium (100-999),Male,12,52,12,315100,980800,11820,4762000
2001,Medium (100-999),Male,12,52,17,336000,1187700,9640,5219700
2001,Medium (100-999),Male,12,52,22,369500,1336000,10130,5770000
2001,Medium (100-999),Male,12,52,27,399000,1555400,16370,6343400
2001,Medium (100-999),Male,12,52,30,438300,1779300,67950,7038900
2001,Medium (100-999),Male,12,57,0,299000,167700,1960,3755700
2001,Medium (100-999),Male,12,57,1.5,310000,871900,5100,4591900
2001,Medium (100-999),Male,12,57,3.5,309800,1038300,4280,4755900
2001,Medium (100-999),Male,12,57,7,334900,1047600,5090,5066400
2001,Medium (100-999),Male,12,57,12,330400,1177400,6500,5142200
2001,Medium (100-999),Male,12,57,17,327800,1023400,4420,4957000
2001,Medium (100-999),Male,12,57,22,363800,1343700,5710,5709300
2001,Medium (100-999),Male,12,57,27,372300,1355400,7500,5823000
2001,Medium (100-999),Male,12,57,30,444600,1812900,49070,7148100
2001,Medium (100-999),Male,12,62,0,193400,179200,910,2500000
2001,Medium (100-999),Male,12,62,1.5,229600,663900,1420,3419100
2001,Medium (100-999),Male,12,62,3.5,280200,804200,1670,4166600
2001,Medium (100-999),Male,12,62,7,257500,802400,1200,3892400
2001,Medium (100-999),Male,12,62,12,249700,862100,1140,3858500
2001,Medium (100-999),Male,12,62,17,298900,633500,630,4220300
2001,Medium (100-999),Male,12,62,22,342900,1288200,890,5403000
2001,Medium (100-999),Male,12,62,27,284800,988600,800,4406200
2001,Medium (100-999),Male,12,62,30,384500,1325500,4440,5939500
2001,Medium (100-999),Male,12,65,0,203700,69200,190,2513600
2001,Medium (100-999),Male,12,65,1.5,209800,462600,280,2980200
2001,Medium (100-999),Male,12,65,3.5,164800,228400,310,2206000
2001,Medium (100-999),Male,12,65,7,214400,511300,960,3084100
2001,Medium (100-999),Male,12,65,12,232300,556200,600,3343800
2001,Medium (100-999),Male,12,65,17,233000,204800,240,3000800
2001,Medium (100-999),Male,12,65,22,294200,708800,50,4239200
2001,Medium (100-999),Male,12,65,27,318000,372700,60,4188700
2001,Medium (100-999),Male,12,65,30,384000,964600,420,5572600
2001,Medium (100-999),Male,14,22,0,191600,19700,5610,2318900
2001,Medium (100-999),Male,14,22,1.5,201100,437400,6730,2850600
2001,Medium (100-999),Male,14,22,3.5,200200,722100,5150,3124500
2001,Medium (100-999),Male,14,22,7,179200,630200,660,2780600
2001,Medium (100-999),Male,14,27,0,210000,60900,1340,2580900
2001,Medium (100-999),Male,14,27,1.5,209800,448400,3800,2966000
2001,Medium (100-999),Male,14,27,3.5,217500,759300,5850,3369300
2001,Medium (100-999),Male,14,27,7,227600,881200,20280,3612400
2001,Medium (100-999),Male,14,27,12,235900,891900,640,3722700
2001,Medium (100-999),Male,14,32,0,248700,109600,1530,3094000
2001,Medium (100-999),Male,14,32,1.5,248900,517000,1950,3503800
2001,Medium (100-999),Male,14,32,3.5,237000,841800,1920,3685800
2001,Medium (100-999),Male,14,32,7,261000,932400,5720,4064400
2001,Medium (100-999),Male,14,32,12,275100,1071400,17120,4372600
2001,Medium (100-999),Male,14,32,17,260600,1000800,600,4128000
2001,Medium (100-999),Male,14,37,0,267000,195600,460,3399600
2001,Medium (100-999),Male,14,37,1.5,270600,496400,1050,3743600
2001,Medium (100-999),Male,14,37,3.5,273000,845900,1590,4121900
2001,Medium (100-999),Male,14,37,7,290900,1121500,2920,4612300
2001,Medium (100-999),Male,14,37,12,303100,1224400,4450,4861600
2001,Medium (100-999),Male,14,37,17,343700,1429800,8950,5554200
2001,Medium (100-999),Male,14,37,22,308800,1024800,340,4730400
2001,Medium (100-999),Male,14,42,0,310600,357200,200,4084400
2001,Medium (100-999),Male,14,42,1.5,257100,566700,1160,3651900
2001,Medium (100-999),Male,14,42,3.5,291400,661900,810,4158700
2001,Medium (100-999),Male,14,42,7,307900,1012300,1440,4707100
2001,Medium (100-999),Male,14,42,12,315800,1205800,2680,4995400
2001,Medium (100-999),Male,14,42,17,341600,1302700,3130,5401900
2001,Medium (100-999),Male,14,42,22,384600,1569200,4290,6184400
2001,Medium (100-999),Male,14,42,27,390300,1647600,150,6331200
2001,Medium (100-999),Male,14,47,0,285100,4500,300,3425700
2001,Medium (100-999),Male,14,47,1.5,175000,362400,390,2462400
2001,Medium (100-999),Male,14,47,3.5,257700,751200,470,3843600
2001,Medium (100-999),Male,14,47,7,335800,865500,980,4895100
2001,Medium (100-999),Male,14,47,12,355800,1321900,1460,5591500
2001,Medium (100-999),Male,14,47,17,367000,1403300,1110,5807300
2001,Medium (100-999),Male,14,47,22,390400,1263800,1670,5948600
2001,Medium (100-999),Male,14,47,27,455500,2033900,3820,7499900
2001,Medium (100-999),Male,14,47,30,412400,1364300,240,6313100
2001,Medium (100-999),Male,14,52,0,354100,127500,360,4376700
2001,Medium (100-999),Male,14,52,1.5,280100,648000,290,4009200
2001,Medium (100-999),Male,14,52,3.5,387900,997400,450,5652200
2001,Medium (100-999),Male,14,52,7,420200,1364700,770,6407100
2001,Medium (100-999),Male,14,52,12,365800,1252900,1230,5642500
2001,Medium (100-999),Male,14,52,17,374300,1481600,1330,5973200
2001,Medium (100-999),Male,14,52,22,435200,1755600,920,6978000
2001,Medium (100-999),Male,14,52,27,446400,1652900,2400,7009700
2001,Medium (100-999),Male,14,52,30,484800,2102400,4050,7920000
2001,Medium (100-999),Male,14,57,0,439700,0,100,5276400
2001,Medium (100-999),Male,14,57,1.5,153300,217900,360,2057500
2001,Medium (100-999),Male,14,57,3.5,288200,673400,90,4131800
2001,Medium (100-999),Male,14,57,7,385500,1319900,530,5945900
2001,Medium (100-999),Male,14,57,12,329200,884300,570,4834700
2001,Medium (100-999),Male,14,57,17,400800,1641500,790,6451100
2001,Medium (100-999),Male,14,57,22,363600,937500,220,5300700
2001,Medium (100-999),Male,14,57,27,428900,1675500,840,6822300
2001,Medium (100-999),Male,14,57,30,493800,2271900,2760,8197500
2001,Medium (100-999),Male,14,62,0,764000,0,10,9168000
2001,Medium (100-999),Male,14,62,3.5,214300,859200,120,3430800
2001,Medium (100-999),Male,14,62,7,258300,591100,80,3690700
2001,Medium (100-999),Male,14,62,12,443200,890200,90,6208600
2001,Medium (100-999),Male,14,62,17,154000,1800000,20,3648000
2001,Medium (100-999),Male,14,62,22,342600,1548900,180,5660100
2001,Medium (100-999),Male,14,62,27,357800,992100,110,5285700
2001,Medium (100-999),Male,14,62,30,332600,1853500,390,5844700
2001,Medium (100-999),Male,14,65,1.5,277100,63400,120,3388600
2001,Medium (100-999),Male,14,65,7,266500,123100,60,3321100
2001,Medium (100-999),Male,14,65,12,340000,1901300,20,5981300
2001,Medium (100-999),Male,14,65,30,779900,1281600,20,10640400
2001,Medium (100-999),Male,16,22,0,210200,14900,13170,2537300
2001,Medium (100-999),Male,16,22,1.5,215000,588500,16220,3168500
2001,Medium (100-999),Male,16,22,3.5,200300,529100,110,2932700
2001,Medium (100-999),Male,16,22,7,174700,200000,40,2296400
2001,Medium (100-999),Male,16,27,0,234500,109500,6750,2923500
2001,Medium (100-999),Male,16,27,1.5,231900,732400,19830,3515200
2001,Medium (100-999),Male,16,27,3.5,240000,923000,32510,3803000
2001,Medium (100-999),Male,16,27,7,255800,997300,30100,4066900
2001,Medium (100-999),Male,16,27,12,192500,851900,30,3161900
2001,Medium (100-999),Male,16,32,0,263600,73400,3220,3236600
2001,Medium (100-999),Male,16,32,1.5,268400,763600,4500,3984400
2001,Medium (100-999),Male,16,32,3.5,271600,1008900,7140,4268100
2001,Medium (100-999),Male,16,32,7,289200,1177000,45340,4647400
2001,Medium (100-999),Male,16,32,12,317800,1338300,20510,5151900
2001,Medium (100-999),Male,16,32,17,321100,1367300,260,5220500
2001,Medium (100-999),Male,16,37,0,301600,201400,1830,3820600
2001,Medium (100-999),Male,16,37,1.5,311900,963200,3220,4706000
2001,Medium (100-999),Male,16,37,3.5,358100,1296800,4390,5594000
2001,Medium (100-999),Male,16,37,7,342800,1277500,10670,5391100
2001,Medium (100-999),Male,16,37,12,351800,1508100,36250,5729700
2001,Medium (100-999),Male,16,37,17,374800,1504000,21480,6001600
2001,Medium (100-999),Male,16,37,22,512900,1587000,130,7741800
2001,Medium (100-999),Male,16,42,0,333800,93600,1440,4099200
2001,Medium (100-999),Male,16,42,1.5,358900,1045600,1850,5352400
2001,Medium (100-999),Male,16,42,3.5,371400,1348900,2590,5805700
2001,Medium (100-999),Male,16,42,7,383700,1425600,7710,6030000
2001,Medium (100-999),Male,16,42,12,377600,1544200,9880,6075400
2001,Medium (100-999),Male,16,42,17,413500,1790100,35310,6752100
2001,Medium (100-999),Male,16,42,22,431300,1852500,15530,7028100
2001,Medium (100-999),Male,16,42,27,476700,1956600,70,7677000
2001,Medium (100-999),Male,16,47,0,355400,179800,890,4444600
2001,Medium (100-999),Male,16,47,1.5,358200,933800,1680,5232200
2001,Medium (100-999),Male,16,47,3.5,432400,1488500,1880,6677300
2001,Medium (100-999),Male,16,47,7,384000,1396300,3560,6004300
2001,Medium (100-999),Male,16,47,12,424100,1622800,7020,6712000
2001,Medium (100-999),Male,16,47,17,451200,1850700,7210,7265100
2001,Medium (100-999),Male,16,47,22,465900,1995000,25990,7585800
2001,Medium (100-999),Male,16,47,27,476500,1920200,12390,7638200
2001,Medium (100-999),Male,16,47,30,426600,1522600,180,6641800
2001,Medium (100-999),Male,16,52,0,408700,365900,720,5270300
2001,Medium (100-999),Male,16,52,1.5,427900,1546300,1970,6681100
2001,Medium (100-999),Male,16,52,3.5,421000,1306700,1680,6358700
2001,Medium (100-999),Male,16,52,7,439100,1557300,2850,6826500
2001,Medium (100-999),Male,16,52,12,437800,1559000,3280,6812600
2001,Medium (100-999),Male,16,52,17,480700,2058800,3460,7827200
2001,Medium (100-999),Male,16,52,22,483600,1959200,4590,7762400
2001,Medium (100-999),Male,16,52,27,532900,2318500,23400,8713300
2001,Medium (100-999),Male,16,52,30,565700,2477700,15840,9266100
2001,Medium (100-999),Male,16,57,0,455700,198600,520,5667000
2001,Medium (100-999),Male,16,57,1.5,525400,2642300,1180,8947100
2001,Medium (100-999),Male,16,57,3.5,499200,1669900,1180,7660300
2001,Medium (100-999),Male,16,57,7,508800,1771500,2000,7877100
2001,Medium (100-999),Male,16,57,12,483900,2163400,1150,7970200
2001,Medium (100-999),Male,16,57,17,524500,2310400,1030,8604400
2001,Medium (100-999),Male,16,57,22,487700,1823500,1320,7675900
2001,Medium (100-999),Male,16,57,27,509400,2435600,2380,8548400
2001,Medium (100-999),Male,16,57,30,574900,2512600,18250,9411400
2001,Medium (100-999),Male,16,62,0,233000,329800,250,3125800
2001,Medium (100-999),Male,16,62,1.5,377100,958700,400,5483900
2001,Medium (100-999),Male,16,62,3.5,373500,933600,370,5415600
2001,Medium (100-999),Male,16,62,7,424900,1577900,550,6676700
2001,Medium (100-999),Male,16,62,12,364200,766500,140,5136900
2001,Medium (100-999),Male,16,62,17,509700,1935200,80,8051600
2001,Medium (100-999),Male,16,62,22,380100,1757100,50,6318300
2001,Medium (100-999),Male,16,62,27,414100,683600,490,5652800
2001,Medium (100-999),Male,16,62,30,533200,2336400,1390,8734800
2001,Medium (100-999),Male,16,65,1.5,420300,2479900,130,7523500
2001,Medium (100-999),Male,16,65,3.5,259000,76700,50,3184700
2001,Medium (100-999),Male,16,65,7,761000,306400,270,9438400
2001,Medium (100-999),Male,16,65,12,326100,574600,270,4487800
2001,Medium (100-999),Male,16,65,17,273600,994100,40,4277300
2001,Medium (100-999),Male,16,65,22,404900,249400,100,5108200
2001,Medium (100-999),Male,16,65,30,533600,1245000,300,7648200
2001,Small (10-99),Female,9,17,0,130200,7200,400,1569600
2001,Small (10-99),Female,9,17,1.5,123700,101900,140,1586300
2001,Small (10-99),Female,9,18.5,0,137900,5400,70,1660200
2001,Small (10-99),Female,9,18.5,1.5,123200,163500,250,1641900
2001,Small (10-99),Female,9,18.5,3.5,111900,88700,120,1431500
2001,Small (10-99),Female,9,22,0,125000,15100,360,1515100
2001,Small (10-99),Female,9,22,1.5,137400,94300,810,1743100
2001,Small (10-99),Female,9,22,3.5,134000,189400,630,1797400
2001,Small (10-99),Female,9,22,7,131400,129900,620,1706700
2001,Small (10-99),Female,9,27,0,127200,8500,570,1534900
2001,Small (10-99),Female,9,27,1.5,124100,73700,780,1562900
2001,Small (10-99),Female,9,27,3.5,139900,271300,440,1950100
2001,Small (10-99),Female,9,27,7,153200,272800,810,2111200
2001,Small (10-99),Female,9,27,12,160000,271500,670,2191500
2001,Small (10-99),Female,9,32,0,130300,1300,490,1564900
2001,Small (10-99),Female,9,32,1.5,130000,77200,680,1637200
2001,Small (10-99),Female,9,32,3.5,161500,310700,290,2248700
2001,Small (10-99),Female,9,32,7,152400,242700,710,2071500
2001,Small (10-99),Female,9,32,12,151600,287700,540,2106900
2001,Small (10-99),Female,9,32,17,158600,231200,780,2134400
2001,Small (10-99),Female,9,37,0,126100,6200,390,1519400
2001,Small (10-99),Female,9,37,1.5,148100,176600,520,1953800
2001,Small (10-99),Female,9,37,3.5,140800,264800,310,1954400
2001,Small (10-99),Female,9,37,7,180700,312600,740,2481000
2001,Small (10-99),Female,9,37,12,148000,265900,600,2041900
2001,Small (10-99),Female,9,37,17,144800,253300,210,1990900
2001,Small (10-99),Female,9,37,22,181900,590400,310,2773200
2001,Small (10-99),Female,9,42,0,138500,15200,540,1677200
2001,Small (10-99),Female,9,42,1.5,138700,151700,670,1816100
2001,Small (10-99),Female,9,42,3.5,142500,213100,740,1923100
2001,Small (10-99),Female,9,42,7,147600,240600,2470,2011800
2001,Small (10-99),Female,9,42,12,161000,272300,930,2204300
2001,Small (10-99),Female,9,42,17,139700,141500,620,1817900
2001,Small (10-99),Female,9,42,22,163500,384900,590,2346900
2001,Small (10-99),Female,9,42,27,180400,312800,540,2477600
2001,Small (10-99),Female,9,47,0,134300,21200,970,1632800
2001,Small (10-99),Female,9,47,1.5,135800,120900,2190,1750500
2001,Small (10-99),Female,9,47,3.5,136200,222400,1570,1856800
2001,Small (10-99),Female,9,47,7,146900,250200,4050,2013000
2001,Small (10-99),Female,9,47,12,158200,311700,3650,2210100
2001,Small (10-99),Female,9,47,17,152000,266900,2840,2090900
2001,Small (10-99),Female,9,47,22,158200,251400,1640,2149800
2001,Small (10-99),Female,9,47,27,183300,416200,810,2615800
2001,Small (10-99),Female,9,47,30,197700,669000,650,3041400
2001,Small (10-99),Female,9,52,0,131700,26500,1540,1606900
2001,Small (10-99),Female,9,52,1.5,132000,101900,2180,1685900
2001,Small (10-99),Female,9,52,3.5,136100,189400,2200,1822600
2001,Small (10-99),Female,9,52,7,157100,240400,8060,2125600
2001,Small (10-99),Female,9,52,12,164600,324000,8050,2299200
2001,Small (10-99),Female,9,52,17,164700,306700,6080,2283100
2001,Small (10-99),Female,9,52,22,171200,338300,3700,2392700
2001,Small (10-99),Female,9,52,27,188600,408200,1700,2671400
2001,Small (10-99),Female,9,52,30,221600,536100,2130,3195300
2001,Small (10-99),Female,9,57,0,127500,12800,980,1542800
2001,Small (10-99),Female,9,57,1.5,137100,171500,1580,1816700
2001,Small (10-99),Female,9,57,3.5,137800,129100,2640,1782700
2001,Small (10-99),Female,9,57,7,150700,258200,6290,2066600
2001,Small (10-99),Female,9,57,12,161700,334700,7640,2275100
2001,Small (10-99),Female,9,57,17,165200,315700,6880,2298100
2001,Small (10-99),Female,9,57,22,185100,408200,4900,2629400
2001,Small (10-99),Female,9,57,27,185200,343600,2670,2566000
2001,Small (10-99),Female,9,57,30,226100,521400,3090,3234600
2001,Small (10-99),Female,9,62,0,134300,20600,590,1632200
2001,Small (10-99),Female,9,62,1.5,132100,125900,1190,1711100
2001,Small (10-99),Female,9,62,3.5,146300,155100,920,1910700
2001,Small (10-99),Female,9,62,7,142800,187800,2950,1901400
2001,Small (10-99),Female,9,62,12,149600,232600,3640,2027800
2001,Small (10-99),Female,9,62,17,151800,259500,2700,2081100
2001,Small (10-99),Female,9,62,22,162100,259100,2530,2204300
2001,Small (10-99),Female,9,62,27,156800,269100,1430,2150700
2001,Small (10-99),Female,9,62,30,184300,305700,1790,2517300
2001,Small (10-99),Female,9,65,0,126300,25700,100,1541300
2001,Small (10-99),Female,9,65,1.5,120800,47000,320,1496600
2001,Small (10-99),Female,9,65,3.5,134500,98200,450,1712200
2001,Small (10-99),Female,9,65,7,133000,153800,1160,1749800
2001,Small (10-99),Female,9,65,12,136600,128300,950,1767500
2001,Small (10-99),Female,9,65,17,164700,229600,1010,2206000
2001,Small (10-99),Female,9,65,22,154300,286800,1010,2138400
2001,Small (10-99),Female,9,65,27,145000,157100,1060,1897100
2001,Small (10-99),Female,9,65,30,154600,176900,1150,2032100
2001,Small (10-99),Female,12,18.5,0,152000,12600,7200,1836600
2001,Small (10-99),Female,12,18.5,1.5,154600,195500,3630,2050700
2001,Small (10-99),Female,12,22,0,153400,25900,6180,1866700
2001,Small (10-99),Female,12,22,1.5,157200,272200,15110,2158600
2001,Small (10-99),Female,12,22,3.5,166900,395500,13230,2398300
2001,Small (10-99),Female,12,22,7,177000,417100,6290,2541100
2001,Small (10-99),Female,12,27,0,155600,30000,4390,1897200
2001,Small (10-99),Female,12,27,1.5,160700,242000,7950,2170400
2001,Small (10-99),Female,12,27,3.5,170900,385600,7100,2436400
2001,Small (10-99),Female,12,27,7,177800,454500,18340,2588100
2001,Small (10-99),Female,12,27,12,177200,450600,3160,2577000
2001,Small (10-99),Female,12,32,0,147400,25300,3960,1794100
2001,Small (10-99),Female,12,32,1.5,158500,220600,6070,2122600
2001,Small (10-99),Female,12,32,3.5,164300,308200,5250,2279800
2001,Small (10-99),Female,12,32,7,182600,401200,8220,2592400
2001,Small (10-99),Female,12,32,12,193900,476800,10340,2803600
2001,Small (10-99),Female,12,32,17,201900,572300,1870,2995100
2001,Small (10-99),Female,12,37,0,151600,18200,4350,1837400
2001,Small (10-99),Female,12,37,1.5,156500,213100,5040,2091100
2001,Small (10-99),Female,12,37,3.5,162800,314700,5900,2268300
2001,Small (10-99),Female,12,37,7,171000,378400,8240,2430400
2001,Small (10-99),Female,12,37,12,185900,465700,5060,2696500
2001,Small (10-99),Female,12,37,17,197700,414300,5300,2786700
2001,Small (10-99),Female,12,37,22,220800,648300,920,3297900
2001,Small (10-99),Female,12,42,0,155600,49700,4820,1916900
2001,Small (10-99),Female,12,42,1.5,154000,176800,6700,2024800
2001,Small (10-99),Female,12,42,3.5,163400,313500,6700,2274300
2001,Small (10-99),Female,12,42,7,164900,343200,13890,2322000
2001,Small (10-99),Female,12,42,12,176700,348600,8450,2469000
2001,Small (10-99),Female,12,42,17,180800,390600,5170,2560200
2001,Small (10-99),Female,12,42,22,207900,506800,3340,3001600
2001,Small (10-99),Female,12,42,27,256500,325600,510,3403600
2001,Small (10-99),Female,12,47,0,142600,32400,3430,1743600
2001,Small (10-99),Female,12,47,1.5,152200,191200,6600,2017600
2001,Small (10-99),Female,12,47,3.5,161100,320700,7570,2253900
2001,Small (10-99),Female,12,47,7,162800,333200,18570,2286800
2001,Small (10-99),Female,12,47,12,180600,409900,15300,2577100
2001,Small (10-99),Female,12,47,17,184300,399700,7590,2611300
2001,Small (10-99),Female,12,47,22,190200,402500,4310,2684900
2001,Small (10-99),Female,12,47,27,219000,509500,2420,3137500
2001,Small (10-99),Female,12,47,30,267300,779500,370,3987100
2001,Small (10-99),Female,12,52,0,149300,20700,3340,1812300
2001,Small (10-99),Female,12,52,1.5,145500,158600,6260,1904600
2001,Small (10-99),Female,12,52,3.5,155900,262400,7890,2133200
2001,Small (10-99),Female,12,52,7,169300,334800,21090,2366400
2001,Small (10-99),Female,12,52,12,179600,375200,21280,2530400
2001,Small (10-99),Female,12,52,17,193000,422800,13870,2738800
2001,Small (10-99),Female,12,52,22,202200,461700,7050,2888100
2001,Small (10-99),Female,12,52,27,231100,446100,4740,3219300
2001,Small (10-99),Female,12,52,30,280800,715200,3210,4084800
2001,Small (10-99),Female,12,57,0,120400,39100,2360,1483900
2001,Small (10-99),Female,12,57,1.5,141200,131400,1860,1825800
2001,Small (10-99),Female,12,57,3.5,146800,184700,3670,1946300
2001,Small (10-99),Female,12,57,7,162900,264100,10020,2218900
2001,Small (10-99),Female,12,57,12,179000,344000,12260,2492000
2001,Small (10-99),Female,12,57,17,191400,404500,11190,2701300
2001,Small (10-99),Female,12,57,22,207800,455200,7420,2948800
2001,Small (10-99),Female,12,57,27,212400,432900,3530,2981700
2001,Small (10-99),Female,12,57,30,256800,567700,2950,3649300
2001,Small (10-99),Female,12,62,0,122000,66300,810,1530300
2001,Small (10-99),Female,12,62,1.5,154000,100100,490,1948100
2001,Small (10-99),Female,12,62,3.5,151500,173000,1690,1991000
2001,Small (10-99),Female,12,62,7,160600,292700,3010,2219900
2001,Small (10-99),Female,12,62,12,157300,272800,3400,2160400
2001,Small (10-99),Female,12,62,17,175500,295200,3240,2401200
2001,Small (10-99),Female,12,62,22,187500,305200,2580,2555200
2001,Small (10-99),Female,12,62,27,183000,280700,1450,2476700
2001,Small (10-99),Female,12,62,30,220800,334900,1590,2984500
2001,Small (10-99),Female,12,65,0,107700,11100,40,1303500
2001,Small (10-99),Female,12,65,1.5,225100,52800,120,2754000
2001,Small (10-99),Female,12,65,3.5,132000,139200,350,1723200
2001,Small (10-99),Female,12,65,7,146000,168300,620,1920300
2001,Small (10-99),Female,12,65,12,163200,275000,880,2233400
2001,Small (10-99),Female,12,65,17,182500,437000,550,2627000
2001,Small (10-99),Female,12,65,22,194800,442800,510,2780400
2001,Small (10-99),Female,12,65,27,264300,204900,1250,3376500
2001,Small (10-99),Female,12,65,30,226700,393500,1250,3113900
2001,Small (10-99),Female,14,22,0,170900,18500,4530,2069300
2001,Small (10-99),Female,14,22,1.5,173500,323700,7290,2405700
2001,Small (10-99),Female,14,22,3.5,185800,506600,3140,2736200
2001,Small (10-99),Female,14,22,7,175600,407600,40,2514800
2001,Small (10-99),Female,14,27,0,173800,36500,1350,2122100
2001,Small (10-99),Female,14,27,1.5,187300,316800,4010,2564400
2001,Small (10-99),Female,14,27,3.5,190900,461700,4560,2752500
2001,Small (10-99),Female,14,27,7,199600,541800,9370,2937000
2001,Small (10-99),Female,14,27,12,187200,490100,140,2736500
2001,Small (10-99),Female,14,32,0,171500,19900,660,2077900
2001,Small (10-99),Female,14,32,1.5,180800,186600,2060,2356200
2001,Small (10-99),Female,14,32,3.5,207700,548200,870,3040600
2001,Small (10-99),Female,14,32,7,207900,491600,3240,2986400
2001,Small (10-99),Female,14,32,12,222700,696800,2640,3369200
2001,Small (10-99),Female,14,37,0,194000,19000,1020,2347000
2001,Small (10-99),Female,14,37,1.5,183800,277500,1330,2483100
2001,Small (10-99),Female,14,37,3.5,195300,374700,1390,2718300
2001,Small (10-99),Female,14,37,7,211100,464500,1250,2997700
2001,Small (10-99),Female,14,37,12,225600,519500,1370,3226700
2001,Small (10-99),Female,14,37,17,246300,588100,1310,3543700
2001,Small (10-99),Female,14,37,22,173100,92700,80,2169900
2001,Small (10-99),Female,14,42,0,162100,5300,470,1950500
2001,Small (10-99),Female,14,42,1.5,171600,216500,1370,2275700
2001,Small (10-99),Female,14,42,3.5,193900,392500,1410,2719300
2001,Small (10-99),Female,14,42,7,215700,452100,1870,3040500
2001,Small (10-99),Female,14,42,12,211600,486400,970,3025600
2001,Small (10-99),Female,14,42,17,250100,1007400,620,4008600
2001,Small (10-99),Female,14,42,22,275600,706500,580,4013700
2001,Small (10-99),Female,14,47,0,158300,2100,310,1901700
2001,Small (10-99),Female,14,47,1.5,176000,246400,520,2358400
2001,Small (10-99),Female,14,47,3.5,176300,368300,870,2483900
2001,Small (10-99),Female,14,47,7,217600,466200,1260,3077400
2001,Small (10-99),Female,14,47,12,199500,533500,1380,2927500
2001,Small (10-99),Female,14,47,17,250900,603100,510,3613900
2001,Small (10-99),Female,14,47,22,230800,517800,580,3287400
2001,Small (10-99),Female,14,47,27,343400,751800,460,4872600
2001,Small (10-99),Female,14,47,30,258600,557500,40,3660700
2001,Small (10-99),Female,14,52,0,245100,300,460,2941500
2001,Small (10-99),Female,14,52,1.5,175800,213500,260,2323100
2001,Small (10-99),Female,14,52,3.5,169300,294900,380,2326500
2001,Small (10-99),Female,14,52,7,195000,450400,1300,2790400
2001,Small (10-99),Female,14,52,12,221800,534000,1950,3195600
2001,Small (10-99),Female,14,52,17,223000,550300,700,3226300
2001,Small (10-99),Female,14,52,22,283300,598000,490,3997600
2001,Small (10-99),Female,14,52,27,276900,428400,450,3751200
2001,Small (10-99),Female,14,52,30,386200,614300,150,5248700
2001,Small (10-99),Female,14,57,0,110500,0,70,1326000
2001,Small (10-99),Female,14,57,1.5,142900,81700,240,1796500
2001,Small (10-99),Female,14,57,3.5,155400,307600,230,2172400
2001,Small (10-99),Female,14,57,7,218200,338900,570,2957300
2001,Small (10-99),Female,14,57,12,266300,645800,960,3841400
2001,Small (10-99),Female,14,57,17,206400,351900,640,2828700
2001,Small (10-99),Female,14,57,22,225400,525200,930,3230000
2001,Small (10-99),Female,14,57,27,257900,390700,300,3485500
2001,Small (10-99),Female,14,57,30,413800,772000,310,5737600
2001,Small (10-99),Female,14,62,0,234100,110000,20,2919200
2001,Small (10-99),Female,14,62,3.5,154200,70400,160,1920800
2001,Small (10-99),Female,14,62,7,161700,106200,190,2046600
2001,Small (10-99),Female,14,62,12,225600,283500,160,2990700
2001,Small (10-99),Female,14,62,17,208400,402900,30,2903700
2001,Small (10-99),Female,14,62,22,144300,226000,100,1957600
2001,Small (10-99),Female,14,62,27,444400,0,40,5332800
2001,Small (10-99),Female,14,62,30,281500,672400,40,4050400
2001,Small (10-99),Female,14,65,7,174200,360000,20,2450400
2001,Small (10-99),Female,14,65,12,231300,551800,170,3327400
2001,Small (10-99),Female,14,65,17,232700,29100,10,2821500
2001,Small (10-99),Female,14,65,22,244700,193700,50,3130100
